"site_code","year","exp_duration","trt","trait","mean_control","mean_trt","sd_control","sd_trt","se_control","se_trt","n_control","n_trt"
"look.us",2011,4,"NP","narea",6.95618416313653,11.5065476448295,16.2921130106997,19.909332092871,5.4307043368999,6.63644403095698,9,9
"mcla.us",2011,4,"N","narea",2.41282491211464,3.16958554798161,1.47222142448547,1.29158330211883,0.490740474828489,0.430527767372942,9,9
"mcla.us",2011,4,"P","narea",2.41282491211464,2.70010142691772,1.47222142448547,2.25427991834033,0.490740474828489,0.751426639446778,9,9
"mcla.us",2011,4,"NP","narea",2.41282491211464,2.9250954062651,1.47222142448547,1.73137568235135,0.490740474828489,0.57712522745045,9,9
"mtca.au",2011,3,"N","narea",7.53078842711881,6.91536821188605,3.53271725151965,4.36040243347491,1.24900416228212,1.54163506470622,8,8
"mtca.au",2011,3,"P","narea",7.53078842711881,23.0334221136112,3.53271725151965,60.4058533438681,1.24900416228212,19.1020080572722,8,10
"mtca.au",2011,3,"NP","narea",7.53078842711881,5.19021795347249,3.53271725151965,3.08146456896682,1.24900416228212,0.929096525457926,8,11
"sage.us",2011,4,"N","narea",2.08778927309972,1.77712425911968,0.921098198213144,0.444472622651373,0.411927637031433,0.148157540883791,5,9
"sage.us",2011,4,"P","narea",2.08778927309972,1.40360934006608,0.921098198213144,0.693630469887924,0.411927637031433,0.310200976386904,5,5
"sage.us",2011,4,"NP","narea",2.08778927309972,1.58293526677689,0.921098198213144,1.50082649953159,0.411927637031433,0.750413249765793,5,4
"saline.us",2011,4,"N","narea",NA,NA,NA,NA,NA,NA,0,0
"saline.us",2011,4,"P","narea",NA,NA,NA,NA,NA,NA,0,0
"saline.us",2011,4,"NP","narea",NA,NA,NA,NA,NA,NA,0,0
"sgs.us",2011,4,"N","narea",2.63298550102075,3.28662380435067,0.614973506388095,0.526804972223962,0.204991168796032,0.186253684111177,9,8
"sgs.us",2011,4,"P","narea",2.63298550102075,2.50801913256198,0.614973506388095,0.362460184325354,0.204991168796032,0.147973750612043,9,6
"sgs.us",2011,4,"NP","narea",2.63298550102075,3.23450116845491,0.614973506388095,0.453672291921391,0.204991168796032,0.15122409730713,9,9
"shps.us",2011,4,"N","narea",2.36927051034036,1.77651182934071,1.03486849522839,0.788144332925059,0.517434247614193,0.297890557449229,4,7
"shps.us",2011,4,"P","narea",2.36927051034036,1.30804861307449,1.03486849522839,0.600040539912675,0.517434247614193,0.226794006452266,4,7
"shps.us",2011,4,"NP","narea",2.36927051034036,1.82002127599772,1.03486849522839,0.886696608168154,0.517434247614193,0.313494592245406,4,8
"sier.us",2011,4,"N","narea",2.06406373436743,2.43975959068747,1.02201448898392,1.38771948383402,0.340671496327973,0.566534106918633,9,6
"sier.us",2011,4,"P","narea",2.06406373436743,2.33917126143744,1.02201448898392,1.49533813272176,0.340671496327973,0.528681866907191,9,8
"sier.us",2011,4,"NP","narea",2.06406373436743,2.16017587486961,1.02201448898392,0.393741482101057,0.340671496327973,0.160744286952464,9,6
"smith.us",2011,4,"N","narea",1.26811201990112,1.53189391210591,0.491105034007498,0.576216610753279,0.163701678002499,0.203723336447986,9,8
"smith.us",2011,4,"P","narea",1.26811201990112,1.61072286540903,0.491105034007498,1.02483675866161,0.163701678002499,0.341612252887204,9,9
"smith.us",2011,4,"NP","narea",1.26811201990112,1.83808786343965,0.491105034007498,0.514543549925054,0.163701678002499,0.181918616683902,9,8
"summ.za",2012,2,"N","narea",6.44613977748957,7.85086671228186,4.53492127109823,5.74521066878477,1.30911900831116,1.81679513508591,12,10
"summ.za",2012,2,"P","narea",6.44613977748957,6.06026840817827,4.53492127109823,4.14501268932047,1.30911900831116,1.24976834924891,12,11
"summ.za",2012,2,"NP","narea",6.44613977748957,4.94415815922131,4.53492127109823,4.25398772595299,1.30911900831116,1.417995908651,12,9
"unc.us",2011,4,"N","narea",1.36544565898951,2.33901392831579,0.908817221313722,0.78059579363751,0.302939073771241,0.26019859787917,9,9
"unc.us",2011,4,"P","narea",1.36544565898951,1.34310362143829,0.908817221313722,0.414380369250929,0.302939073771241,0.13812678975031,9,9
"unc.us",2011,4,"NP","narea",1.36544565898951,2.07580292052432,0.908817221313722,0.703304508948112,0.302939073771241,0.222404413694231,9,10
"valm.ch",2011,3,"N","narea",2.40195169700857,3.43555556070222,0.926494134774788,1.37630450368347,0.202177595406575,0.315745907741903,21,19
"valm.ch",2011,3,"P","narea",2.40195169700857,2.63490087983367,0.926494134774788,1.66503879393634,0.202177595406575,0.36334125277387,21,21
"valm.ch",2011,3,"NP","narea",2.40195169700857,2.77055904372514,0.926494134774788,0.867866820053572,0.202177595406575,0.194060920505636,21,20
"bldr.us",2011,3,"N","pmass",0.328762680666667,0.195497979,0.167018486581206,0.0254768284357841,0.0964281681873031,0.0113935840467026,3,5
"bldr.us",2011,3,"P","pmass",0.328762680666667,0.540530165,0.167018486581206,0.139175209220563,0.0964281681873031,0.0568180412392452,3,6
"bldr.us",2011,3,"NP","pmass",0.328762680666667,0.388727130666667,0.167018486581206,0.162840281580852,0.0964281681873031,0.0940158804056194,3,3
"bnch.us",2011,4,"N","pmass",0.16652875,0.117924714285714,0.037796360662862,0.0290489223650625,0.0133630314644411,0.0109794606331968,8,7
"bnch.us",2011,4,"P","pmass",0.16652875,0.343913666666667,0.037796360662862,0.21812619818754,0.0133630314644411,0.07270873272918,8,9
"bnch.us",2011,4,"NP","pmass",0.16652875,0.245990666666667,0.037796360662862,0.0703690397920137,0.0133630314644411,0.0234563465973379,8,9
"bogong.au",2011,2,"N","pmass",0.290780155833333,0.265536838272727,0.11947260783945,0.107799784754007,0.0344887711484465,0.032502858046374,12,11
"bogong.au",2011,2,"P","pmass",0.290780155833333,0.4346118429,0.11947260783945,0.114723498678319,0.0344887711484465,0.0362787556966805,12,10
"bogong.au",2011,2,"NP","pmass",0.290780155833333,0.504949495,0.11947260783945,0.140528740590634,0.0344887711484465,0.0423710095273017,12,11
"burrawan.au",2011,3,"N","pmass",0.162496407166667,0.119901313153846,0.0930707533806318,0.0599371766550901,0.0268672122589945,0.0166235818258824,12,13
"burrawan.au",2011,3,"P","pmass",0.162496407166667,0.360469445083333,0.0930707533806318,0.15514749459495,0.0268672122589945,0.0447872238842453,12,12
"burrawan.au",2011,3,"NP","pmass",0.162496407166667,0.378028293307692,0.0930707533806318,0.200877766631464,0.0268672122589945,0.0557134682838794,12,13
"cbgb.us",2012,3,"N","pmass",0.203487586888889,0.266528859222222,0.105250132696618,0.0991026363220512,0.0350833775655395,0.0330342121073504,9,9
"cbgb.us",2012,3,"P","pmass",0.203487586888889,0.307626591111111,0.105250132696618,0.257532131876923,0.0350833775655395,0.0858440439589744,9,9
"cbgb.us",2012,3,"NP","pmass",0.203487586888889,0.204872025111111,0.105250132696618,0.116172933245321,0.0350833775655395,0.0387243110817737,9,9
"comp.pt",2014,2,"N","pmass",0.222366406923077,0.28339358,0.144708434914681,0.119535328810102,0.0401348986213096,0.059767664405051,13,4
"comp.pt",2014,2,"P","pmass",0.222366406923077,0.34692584,0.144708434914681,0.146670983012491,0.0401348986213096,0.0733354915062455,13,4
"comp.pt",2014,2,"NP","pmass",0.222366406923077,0.27772587,0.144708434914681,0.172896500060563,0.0401348986213096,0.0773216654414429,13,5
"cowi.ca",2011,4,"N","pmass",0.209817666666667,0.272127166666667,0.0659233263865429,0.0984500217499553,0.0269130852989974,0.0401920530755494,6,6
"cowi.ca",2011,4,"P","pmass",0.209817666666667,0.387247111111111,0.0659233263865429,0.146555858716433,0.0269130852989974,0.0488519529054777,6,9
"cowi.ca",2011,4,"NP","pmass",0.209817666666667,0.366329555555556,0.0659233263865429,0.134539641475209,0.0269130852989974,0.044846547158403,6,9
"elliot.us",2011,3,"N","pmass",0.222719233888889,0.1206508175,0.100435763308326,0.0308270062807809,0.033478587769442,0.0108989925924102,9,8
"elliot.us",2011,3,"P","pmass",0.222719233888889,0.312061868571429,0.100435763308326,0.200670801175815,0.033478587769442,0.0758464336147563,9,7
"elliot.us",2011,3,"NP","pmass",0.222719233888889,0.232851228333333,0.100435763308326,0.141349179365192,0.033478587769442,0.0471163931217308,9,9
"frue.ch",2011,3,"N","pmass",0.211675076666667,0.225618551666667,0.0897814937186735,0.072500316647057,0.0299271645728912,0.0241667722156857,9,9
"frue.ch",2011,3,"P","pmass",0.211675076666667,0.266009072,0.0897814937186735,0.136828709562031,0.0299271645728912,0.0432690371517678,9,10
"frue.ch",2011,3,"NP","pmass",0.211675076666667,0.272584598333333,0.0897814937186735,0.0975621547031514,0.0299271645728912,0.0325207182343838,9,9
"gilb.za",2012,2,"N","pmass",0.0705221428571429,0.0748844444444444,0.0145870839949659,0.0225204295147268,0.00551339951489862,0.00750680983824226,7,9
"gilb.za",2012,2,"P","pmass",0.0705221428571429,0.1739255,0.0145870839949659,0.0578817854691785,0.00551339951489862,0.0236301399667882,7,6
"gilb.za",2012,2,"NP","pmass",0.0705221428571429,0.170691857142857,0.0145870839949659,0.0607721450074746,0.00551339951489862,0.0229697117613905,7,7
"hopl.us",2011,4,"N","pmass",0.279160272375,0.2043837555,0.150354127162765,0.0736630469027618,0.0531582114480878,0.0300728129684119,8,6
"hopl.us",2011,4,"P","pmass",0.279160272375,0.38421739,0.150354127162765,0.265952614815638,0.0531582114480878,0.0940284487052156,8,8
"hopl.us",2011,4,"NP","pmass",0.279160272375,0.398219470428571,0.150354127162765,0.172787421169853,0.0531582114480878,0.065307506585087,8,7
"kiny.au",2011,4,"N","pmass",0.140290132666667,0.193893065625,0.0705796958420924,0.126518623589083,0.0288140401689937,0.0447310883431146,6,8
"kiny.au",2011,4,"P","pmass",0.140290132666667,0.333310487428571,0.0705796958420924,0.128749668703836,0.0288140401689937,0.0486628006817581,6,7
"kiny.au",2011,4,"NP","pmass",0.140290132666667,0.2518080605,0.0705796958420924,0.129505368066423,0.0288140401689937,0.0647526840332117,6,4
"konz.us",2011,4,"N","pmass",0.1125066575,0.0680719025,0.0339027720487695,0.00643016390306751,0.0169513860243847,0.0045468125,4,2
"konz.us",2011,4,"P","pmass",0.1125066575,0.2296703625,0.0339027720487695,0.0693298930293622,0.0169513860243847,0.0490236375,4,2
"konz.us",2011,4,"NP","pmass",0.1125066575,0.15600922,0.0339027720487695,0.0897566693537795,0.0169513860243847,0.0518210372129688,4,3
"lancaster.uk",2011,3,"N","pmass",0.278886170625,0.25718452,0.0581122976572501,0.0504589378361383,0.0205457998718863,0.0190716858478414,8,7
"lancaster.uk",2011,3,"P","pmass",0.278886170625,0.426344610555556,0.0581122976572501,0.142763132458954,0.0205457998718863,0.0475877108196514,8,9
"lancaster.uk",2011,3,"NP","pmass",0.278886170625,0.393755460625,0.0581122976572501,0.181110639200422,0.0205457998718863,0.0640322805618243,8,8
"look.us",2011,4,"N","pmass",0.444287094,0.331592203888889,0.208257974875657,0.149549920525268,0.0694193249585523,0.0498499735084228,9,9
"look.us",2011,4,"P","pmass",0.444287094,0.45251542,0.208257974875657,0.178515831282986,0.0694193249585523,0.0595052770943288,9,9
"look.us",2011,4,"NP","pmass",0.444287094,0.475139002222222,0.208257974875657,0.20579888026996,0.0694193249585523,0.0685996267566533,9,9
"mcla.us",2011,4,"N","pmass",0.185358055,0.205383986666667,0.0427394340308672,0.0558960756881924,0.0151106718136506,0.0228194773433433,8,6
"mcla.us",2011,4,"P","pmass",0.185358055,0.324175129444444,0.0427394340308672,0.0889760567793772,0.0151106718136506,0.0296586855931257,8,9
"mcla.us",2011,4,"NP","pmass",0.185358055,0.271574592857143,0.0427394340308672,0.208736356971806,0.0151106718136506,0.0788949271607144,8,7
"mtca.au",2011,3,"N","pmass",0.086251003875,0.0771674823333333,0.0199911293383694,0.023819917420863,0.00706793155936916,0.0097244405660577,8,6
"mtca.au",2011,3,"P","pmass",0.086251003875,0.4238429041,0.0199911293383694,0.248905388291929,0.00706793155936916,0.0787107948891102,8,10
"mtca.au",2011,3,"NP","pmass",0.086251003875,0.3947585142,0.0199911293383694,0.165777886214993,0.00706793155936916,0.0524235706127607,8,10
"sage.us",2011,4,"N","pmass",0.23371775,0.2154744,0.111796646751665,0.0795487991788688,0.0558983233758327,0.035575304498486,4,5
"sage.us",2011,4,"P","pmass",0.23371775,0.271186666666667,0.111796646751665,0.0375417063588395,0.0558983233758327,0.0216747142721139,4,3
"sage.us",2011,4,"NP","pmass",0.23371775,0.307402,0.111796646751665,0.021802930491106,0.0558983233758327,0.015417,4,2
"saline.us",2011,4,"N","pmass",0.0974736565,0.083330555,0.014289655775956,NA,0.0101043125,NA,2,1
"saline.us",2011,4,"P","pmass",0.0974736565,0.1606,0.014289655775956,NA,0.0101043125,NA,2,1
"saline.us",2011,4,"NP","pmass",0.0974736565,0.09127894,0.014289655775956,0,0.0101043125,0,2,2
"sgs.us",2011,4,"N","pmass",0.1876120275,0.14915735625,0.103118112173294,0.00442436716707858,0.0515590560866471,0.00221218358353929,4,4
"sgs.us",2011,4,"P","pmass",0.1876120275,0.552409836666667,0.103118112173294,0.380634000747892,0.0515590560866471,0.219759142794519,4,3
"sgs.us",2011,4,"NP","pmass",0.1876120275,0.303692101666667,0.103118112173294,0.166354798391794,0.0515590560866471,0.0679140620539106,4,6
"shps.us",2011,4,"N","pmass",0.215270032,0.228124557142857,0.0544369749769132,0.10650201966937,0.0243449553075666,0.0402539797387519,5,7
"shps.us",2011,4,"P","pmass",0.215270032,0.452117416666667,0.0544369749769132,0.285380012907503,0.0243449553075666,0.116505902402043,5,6
"shps.us",2011,4,"NP","pmass",0.215270032,0.3599340575,0.0544369749769132,0.0536382244658094,0.0243449553075666,0.0268191122329047,5,4
"sier.us",2011,4,"N","pmass",0.303087836285714,0.26911033575,0.124486953197573,0.0988024320111395,0.0470516456618451,0.0494012160055697,7,4
"sier.us",2011,4,"P","pmass",0.303087836285714,0.424860164285714,0.124486953197573,0.214537160515764,0.0470516456618451,0.0810874248152367,7,7
"sier.us",2011,4,"NP","pmass",0.303087836285714,0.597423781,0.124486953197573,0.338038261556938,0.0470516456618451,0.138003542391996,7,6
"smith.us",2011,4,"N","pmass",0.120237710777778,0.111055347,0.042737859228268,0.0273526602095207,0.0142459530760893,0.00967062575882176,9,8
"smith.us",2011,4,"P","pmass",0.120237710777778,0.183128007888889,0.042737859228268,0.0849227001696067,0.0142459530760893,0.0283075667232022,9,9
"smith.us",2011,4,"NP","pmass",0.120237710777778,0.155776604,0.042737859228268,0.0426502059483706,0.0142459530760893,0.0150791249225478,9,8
"summ.za",2012,2,"N","pmass",0.0927063835,0.0826908465,0.0481066423482374,0.0285884759020609,0.013887191454782,0.00904046986833493,12,10
"summ.za",2012,2,"P","pmass",0.0927063835,0.146970730909091,0.0481066423482374,0.0575248845119508,0.013887191454782,0.0173444052758788,12,11
"summ.za",2012,2,"NP","pmass",0.0927063835,0.132863401111111,0.0481066423482374,0.0712282429178704,0.013887191454782,0.0237427476392901,12,9
"unc.us",2011,4,"N","pmass",0.107612147111111,0.100936243444444,0.0168781359333657,0.0268688050906401,0.00562604531112189,0.00895626836354671,9,9
"unc.us",2011,4,"P","pmass",0.107612147111111,0.380479003111111,0.0168781359333657,0.222064774684151,0.00562604531112189,0.0740215915613838,9,9
"unc.us",2011,4,"NP","pmass",0.107612147111111,0.333075191,0.0168781359333657,0.0874279839355103,0.00562604531112189,0.0291426613118368,9,9
"valm.ch",2011,3,"N","pmass",0.168269520526316,0.154532019294118,0.0317699022810027,0.0358863826943325,0.00728851544679228,0.00870372625706297,19,17
"valm.ch",2011,3,"P","pmass",0.168269520526316,0.613089994411765,0.0317699022810027,0.223809170274797,0.00728851544679228,0.054281697001461,19,17
"valm.ch",2011,3,"NP","pmass",0.168269520526316,0.574360351470588,0.0317699022810027,0.181511189052968,0.00728851544679228,0.0440229296880497,19,17
"bldr.us",2011,3,"N","parea",0.699522101379668,0.500211331335782,0.0799317570604822,0.374565569297998,0.0461486214556692,0.167510814996246,3,5
"bldr.us",2011,3,"P","parea",0.699522101379668,2.02343957227398,0.0799317570604822,1.32057116425886,0.0461486214556692,0.539120920244552,3,6
"bldr.us",2011,3,"NP","parea",0.699522101379668,0.858748953828548,0.0799317570604822,0.41093508031518,0.0461486214556692,0.23725347923943,3,3
"bnch.us",2011,4,"N","parea",0.447623289084809,0.0822342946548557,0.694790303678565,0.0298696133265915,0.245645467616887,0.0112896526599745,8,7
"bnch.us",2011,4,"P","parea",0.447623289084809,0.508556981251074,0.694790303678565,0.553863578214219,0.245645467616887,0.19582034600376,8,8
"bnch.us",2011,4,"NP","parea",0.447623289084809,0.454891609027275,0.694790303678565,0.584477865306603,0.245645467616887,0.194825955102201,8,9
"bogong.au",2011,2,"N","parea",0.442177826973237,0.512693798502564,0.188137204325243,0.456102879482461,0.0543105327808815,0.137520192458546,12,11
"bogong.au",2011,2,"P","parea",0.442177826973237,0.606832901557397,0.188137204325243,0.224511444077335,0.0543105327808815,0.0709967524057897,12,10
"bogong.au",2011,2,"NP","parea",0.442177826973237,0.65377652421252,0.188137204325243,0.383138542240182,0.0543105327808815,0.115520617030402,12,11
"burrawan.au",2011,3,"N","parea",0.229398608246329,0.205314114274306,0.116379642808124,0.116343890501743,0.0335959090517316,0.0322679894454616,12,13
"burrawan.au",2011,3,"P","parea",0.229398608246329,0.568176390686023,0.116379642808124,0.166484746607006,0.0335959090517316,0.0480600066347607,12,12
"burrawan.au",2011,3,"NP","parea",0.229398608246329,0.595521364353418,0.116379642808124,0.249240513772507,0.0335959090517316,0.0691268809484433,12,13
"cbgb.us",2012,3,"N","parea",0.171650685697843,0.172644058007877,0.127761912007897,0.116426722419739,0.0425873040026323,0.0388089074732464,9,9
"cbgb.us",2012,3,"P","parea",0.171650685697843,0.343060587661322,0.127761912007897,0.337605736961218,0.0425873040026323,0.112535245653739,9,9
"cbgb.us",2012,3,"NP","parea",0.171650685697843,0.161793496458933,0.127761912007897,0.142008532393259,0.0425873040026323,0.0473361774644196,9,9
"comp.pt",2014,2,"N","parea",0.117077102169296,0.121612240107378,0.12167736277945,0.0339210939185639,0.0337472285049646,0.016960546959282,13,4
"comp.pt",2014,2,"P","parea",0.117077102169296,0.16843448327366,0.12167736277945,0.027639502082154,0.0337472285049646,0.013819751041077,13,4
"comp.pt",2014,2,"NP","parea",0.117077102169296,0.138432815673197,0.12167736277945,0.0661731178562075,0.0337472285049646,0.029593517961917,13,5
"cowi.ca",2011,4,"N","parea",0.150111252659072,0.155968893196805,0.0412706148912915,0.02670902375805,0.0168486579757622,0.0109039132891826,6,6
"cowi.ca",2011,4,"P","parea",0.150111252659072,0.238127440262817,0.0412706148912915,0.0880833510730218,0.0168486579757622,0.0311421674266845,6,8
"cowi.ca",2011,4,"NP","parea",0.150111252659072,0.216397604516014,0.0412706148912915,0.0576029566917296,0.0168486579757622,0.0192009855639099,6,9
"elliot.us",2011,3,"N","parea",0.11316953245412,0.0602971321252983,0.0459783357646625,0.0103417496663596,0.0153261119215542,0.00365636065920829,9,8
"elliot.us",2011,3,"P","parea",0.11316953245412,0.158442190187097,0.0459783357646625,0.076707898147836,0.0153261119215542,0.0289928602990923,9,7
"elliot.us",2011,3,"NP","parea",0.11316953245412,0.125967264813515,0.0459783357646625,0.0484798610588162,0.0153261119215542,0.0161599536862721,9,9
"frue.ch",2011,3,"N","parea",0.343198106598708,0.487410148933552,0.216288442185058,0.501020570041091,0.0817493470684622,0.177137521295002,7,8
"frue.ch",2011,3,"P","parea",0.343198106598708,0.33618771644247,0.216288442185058,0.423464363123411,0.0817493470684622,0.133911189538259,7,10
"frue.ch",2011,3,"NP","parea",0.343198106598708,0.134304151794777,0.216288442185058,0.0677207781772309,0.0817493470684622,0.0225735927257436,7,9
"gilb.za",2012,2,"N","parea",0.318338966592214,0.353694720975162,0.449758230172586,0.43130033171833,0.169992632448744,0.143766777239443,7,9
"gilb.za",2012,2,"P","parea",0.318338966592214,0.765531452661979,0.449758230172586,0.597212156019867,0.169992632448744,0.243810841739349,7,6
"gilb.za",2012,2,"NP","parea",0.318338966592214,0.493118210006486,0.449758230172586,0.531292005376873,0.169992632448744,0.200809502826285,7,7
"hopl.us",2011,4,"N","parea",0.165054392502567,0.115872079166461,0.10930827991411,0.0680155766810204,0.0386463129835523,0.0277672429049404,8,6
"hopl.us",2011,4,"P","parea",0.165054392502567,0.177951996108594,0.10930827991411,0.231015939418594,0.0386463129835523,0.0816764686625341,8,8
"hopl.us",2011,4,"NP","parea",0.165054392502567,0.319200371580465,0.10930827991411,0.172339612601085,0.0386463129835523,0.0651382508553836,8,7
"kiny.au",2011,4,"N","parea",1.23216864928611,1.20322872361268,0.481738608599437,1.10114642156754,0.19666896341116,0.389314050884854,6,8
"kiny.au",2011,4,"P","parea",1.23216864928611,6.09655383803208,0.481738608599437,6.08623125795173,0.19666896341116,2.30037919002401,6,7
"kiny.au",2011,4,"NP","parea",1.23216864928611,1.39260470308587,0.481738608599437,1.23471665928319,0.19666896341116,0.617358329641594,6,4
"konz.us",2011,4,"N","parea",0.145635525036793,0.0861894915148694,0.0829543066454366,0.0069440155148234,0.0414771533227183,0.00491016045919622,4,2
"konz.us",2011,4,"P","parea",0.145635525036793,0.210749215940371,0.0829543066454366,0.0648252137999392,0.0414771533227183,0.0458383482698048,4,2
"konz.us",2011,4,"NP","parea",0.145635525036793,0.178458579933314,0.0829543066454366,0.0911576862219109,0.0414771533227183,0.0526299146789237,4,3
"lancaster.uk",2011,3,"N","parea",0.112459973229169,0.128009236962133,0.0305059133928074,0.0361244980473615,0.0107854691131718,0.0136537768671939,8,7
"lancaster.uk",2011,3,"P","parea",0.112459973229169,0.205731434195875,0.0305059133928074,0.045875309718335,0.0107854691131718,0.0162193712954339,8,8
"lancaster.uk",2011,3,"NP","parea",0.112459973229169,0.183136277252064,0.0305059133928074,0.0980836295706332,0.0107854691131718,0.0346777997963921,8,8
"look.us",2011,4,"N","parea",0.669924943256175,0.0886477438619937,1.61937700482561,0.0305194526838909,0.53979233494187,0.0101731508946303,9,9
"look.us",2011,4,"P","parea",0.669924943256175,0.586129540165226,1.61937700482561,1.27254186506577,0.53979233494187,0.424180621688591,9,9
"look.us",2011,4,"NP","parea",0.669924943256175,1.01578087743331,1.61937700482561,1.75910708277898,0.53979233494187,0.586369027592995,9,9
"mcla.us",2011,4,"N","parea",0.150173950464547,0.171270501064011,0.0411182854620815,0.0543196194801784,0.014537509240501,0.0221758917914304,8,6
"mcla.us",2011,4,"P","parea",0.150173950464547,0.280003635768901,0.0411182854620815,0.152677107324296,0.014537509240501,0.0508923691080988,8,9
"mcla.us",2011,4,"NP","parea",0.150173950464547,0.237226045054733,0.0411182854620815,0.176938163840544,0.014537509240501,0.0668763398512115,8,7
"mtca.au",2011,3,"N","parea",0.199757144026114,0.185251684398882,0.0864836771342333,0.113485610819578,0.0305765972817822,0.0463303066093402,8,6
"mtca.au",2011,3,"P","parea",0.199757144026114,2.3798219416334,0.0864836771342333,5.51148484445251,0.0305765972817822,1.74288453979688,8,10
"mtca.au",2011,3,"NP","parea",0.199757144026114,0.672162642542907,0.0864836771342333,0.394993104193192,0.0305765972817822,0.124907786931069,8,10
"sage.us",2011,4,"N","parea",0.103372469234453,0.101722857682367,0.052173877282548,0.0300501965118324,0.026086938641274,0.0134388564275368,4,5
"sage.us",2011,4,"P","parea",0.103372469234453,0.131362740316795,0.052173877282548,0.0465378777553408,0.026086938641274,0.0268686562495599,4,3
"sage.us",2011,4,"NP","parea",0.103372469234453,0.0712238696767788,0.052173877282548,0.0752499309796631,0.026086938641274,0.0532097364795395,4,2
"saline.us",2011,4,"N","parea",NA,NA,NA,NA,NA,NA,0,0
"saline.us",2011,4,"P","parea",NA,NA,NA,NA,NA,NA,0,0
"saline.us",2011,4,"NP","parea",NA,NA,NA,NA,NA,NA,0,0
"sgs.us",2011,4,"N","parea",0.221896525560945,0.169001557048826,0.117865121855884,0.0317702546223579,0.0589325609279422,0.0158851273111789,4,4
"sgs.us",2011,4,"P","parea",0.221896525560945,0.602421020508032,0.117865121855884,0.445122668694733,0.0589325609279422,0.256991692593309,4,3
"sgs.us",2011,4,"NP","parea",0.221896525560945,0.316090688632436,0.117865121855884,0.172952848252698,0.0589325609279422,0.0706077046300197,4,6
"shps.us",2011,4,"N","parea",0.164117018522873,0.107307158282978,0.0673108015015448,0.0572649507259079,0.0388619093662863,0.0256096645102612,3,5
"shps.us",2011,4,"P","parea",0.164117018522873,0.377192155124376,0.0673108015015448,0.219947909196482,0.0388619093662863,0.126986984582284,3,3
"shps.us",2011,4,"NP","parea",0.164117018522873,0.202083574073105,0.0673108015015448,0.112670755698452,0.0388619093662863,0.0563353778492259,3,4
"sier.us",2011,4,"N","parea",0.204102801993741,0.205557533460538,0.068978009375466,0.0551623980946403,0.0260712369628236,0.0275811990473201,7,4
"sier.us",2011,4,"P","parea",0.204102801993741,0.290153142817722,0.068978009375466,0.115041246147783,0.0260712369628236,0.0434815039745715,7,7
"sier.us",2011,4,"NP","parea",0.204102801993741,0.326303561535665,0.068978009375466,0.116015280998481,0.0260712369628236,0.0473630401353145,7,6
"smith.us",2011,4,"N","parea",0.111547984924613,0.081080210080124,0.0488327401926545,0.0266870609854812,0.0162775800642182,0.00943530089638636,9,8
"smith.us",2011,4,"P","parea",0.111547984924613,0.155692253451265,0.0488327401926545,0.0521521387402297,0.0162775800642182,0.0173840462467432,9,9
"smith.us",2011,4,"NP","parea",0.111547984924613,0.135135357672252,0.0488327401926545,0.0303129531435218,0.0162775800642182,0.0107172473627872,9,8
"summ.za",2012,2,"N","parea",0.427168136644705,0.420234465932228,0.389936043401694,0.323316262759063,0.112564839812353,0.102241579489212,12,10
"summ.za",2012,2,"P","parea",0.427168136644705,0.67654810642908,0.389936043401694,0.579065519142356,0.112564839812353,0.174594823275233,12,11
"summ.za",2012,2,"NP","parea",0.427168136644705,0.373233938688634,0.389936043401694,0.392302509833437,0.112564839812353,0.130767503277812,12,9
"unc.us",2011,4,"N","parea",0.0945010488760397,0.069670931871934,0.0684863740558906,0.013974367522351,0.0228287913519635,0.00465812250745032,9,9
"unc.us",2011,4,"P","parea",0.0945010488760397,0.231462925925961,0.0684863740558906,0.17505714672381,0.0228287913519635,0.05835238224127,9,9
"unc.us",2011,4,"NP","parea",0.0945010488760397,0.18793963997683,0.0684863740558906,0.0676548737523552,0.0228287913519635,0.0225516245841184,9,9
"valm.ch",2011,3,"N","parea",0.146616103290328,0.129253619083154,0.0633753050394175,0.0655653049026193,0.0145392921148887,0.0159019222052545,19,17
"valm.ch",2011,3,"P","parea",0.146616103290328,0.534043360362399,0.0633753050394175,0.291764188583575,0.0145392921148887,0.0707632098413358,19,17
"valm.ch",2011,3,"NP","parea",0.146616103290328,0.434822780758758,0.0633753050394175,0.175003294248252,0.0145392921148887,0.042444533353917,19,17
"bldr.us",2011,3,"N","leafnp",7.76914552014819,14.8502292300564,5.10888855835352,3.05939937675908,2.9496181844252,1.36820499535076,3,5
"bldr.us",2011,3,"P","leafnp",7.76914552014819,5.21434079677561,5.10888855835352,4.78682652229297,2.9496181844252,1.95421374447318,3,6
"bldr.us",2011,3,"NP","leafnp",7.76914552014819,8.2141570395239,5.10888855835352,3.64179891824532,2.9496181844252,2.10259358578343,3,3
"bnch.us",2011,4,"N","leafnp",22.3119139494797,32.6964266454496,8.49133634760338,8.89078084862548,3.00214075636308,3.36039929809126,8,7
"bnch.us",2011,4,"P","leafnp",22.3119139494797,14.5132567089342,8.49133634760338,9.56599444608849,3.00214075636308,3.18866481536283,8,9
"bnch.us",2011,4,"NP","leafnp",22.3119139494797,18.6345293528392,8.49133634760338,7.35727235657853,3.00214075636308,2.45242411885951,8,9
"bogong.au",2011,2,"N","leafnp",7.56598366631059,8.56667143308302,3.01997342192841,3.0072026856961,0.87179123404794,0.906705725182093,12,11
